"REPORT_START_DATE","WEEK_NUMBER","ORDER_PLACED_AT_UTC","TRANSACTION_COMPLETED_AT_UTC","SELLER_ID","TRANSACTION_TYPE","TRANSACTION_MESSAGE","ORDER_ID","LISTING_TITLE","LISTING_DESCRIPTION","PRODUCT_CATEGORY","BUY_FORMAT","SALE_TYPE","QUANTITY_SOLD","SKU","COST_OF_GOODS","LIVESTREAM_ID","LIVESTREAM_TITLE","BUYER_NAME","BUYER_STATE","BUYER_COUNTRY","SHIPMENT_ID","TRANSACTION_CURRENCY","TRANSACTION_AMOUNT","BUYER_PAID","ORIGINAL_ITEM_PRICE","COUPON_COST","POST_COUPON_PRICE","SHIPPING_FEE","COMMISSION_FEE","PAYMENT_PROCESSING_FEE","TAX_ON_COMMISSION_FEE","TAX_ON_PAYMENT_PROCESSING_FEE","LEDGER_TRANSACTION_ID"
"2025-07-28 00:00:00",31,"2025-07-23 00:39:40","2025-07-28 21:46:55",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 1 - #28","452041004","SAK PAK GOLD EDITION Round 1 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","coreyg749","CA","US","151801003","USD",24.77,29.23,27.00,0.00,27.00,0.00,1.08,1.15,0.00,0.00,"453664120"
"2025-07-28 00:00:00",31,"2025-07-23 00:38:31","2025-07-28 21:46:55",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 1 - #26","452039270","SAK PAK GOLD EDITION Round 1 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","coreyg749","CA","US","151801003","USD",21.49,28.15,26.00,0.00,26.00,2.35,1.04,1.12,0.00,0.00,"453662351"
"2025-07-28 00:00:00",31,"2025-07-23 00:37:00","2025-07-28 21:46:56",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 1 - #24","452036875","SAK PAK GOLD EDITION Round 1 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","coreyg749","CA","US","151801003","USD",21.04,27.30,25.00,0.00,25.00,1.87,1.00,1.09,0.00,0.00,"453659920"
"2025-07-28 00:00:00",31,"2025-07-23 00:34:39","2025-07-28 21:46:56",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 1 - #20","452033218","SAK PAK GOLD EDITION Round 1 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","coreyg749","CA","US","151801003","USD",9.78,16.66,11.00,0.00,11.00,0.00,0.44,0.78,0.00,0.00,"453656187"
"2025-07-28 00:00:00",31,"2025-07-23 00:54:26","2025-07-30 19:45:53",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 4 - #5","452064330","SAK PAK GOLD EDITION Round 4 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","winyo","AL","US","151810856","USD",4.21,9.95,5.00,0.00,5.00,0.00,0.20,0.59,0.00,0.00,"453688552"
"2025-07-28 00:00:00",31,"2025-07-23 01:31:10","2025-07-28 19:29:36",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 7 - #14","452123947","SAK PAK GOLD EDITION Round 7 - ### SAK-PAK Break Envelope  ###","Your Choice of 1 remaining SAK PAK - (MS69 GOLDEN EAGLE $5 NGC/PGCS OR MS70 NCG/PGCS Silver Eagle OR MS69 NCG/PGCS Silver Eagle) ","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","timdoug","NC","US","151829743","USD",21.90,28.95,24.00,0.00,24.00,0.00,0.96,1.14,0.00,0.00,"453749385"
"2025-07-28 00:00:00",31,"2025-07-23 02:58:22","2025-07-28 19:31:01",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 12 - #1","452259963","SAK PAK GOLD EDITION Round 12 - ### Valcambi 1g .999 Silver Bar  ### ","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",7.14,8.25,8.00,0.00,8.00,0.00,0.32,0.54,0.00,0.00,"453887552"
"2025-07-28 00:00:00",31,"2025-07-23 02:42:57","2025-07-28 19:31:01",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 11 - #7","452236865","SAK PAK GOLD EDITION Round 11 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",5.28,6.18,6.00,0.00,6.00,0.00,0.24,0.48,0.00,0.00,"453864189"
"2025-07-28 00:00:00",31,"2025-07-23 02:40:56","2025-07-28 19:31:01",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 11 - #4","452233779","SAK PAK GOLD EDITION Round 11 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",6.21,7.21,7.00,0.00,7.00,0.00,0.28,0.51,0.00,0.00,"453861121"
"2025-07-28 00:00:00",31,"2025-07-23 02:40:10","2025-07-28 19:31:01",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 11 - #3","452232590","SAK PAK GOLD EDITION Round 11 - ### Gater Gram 1g Silver ###","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",0.63,1.03,1.00,0.00,1.00,0.00,0.04,0.33,0.00,0.00,"453859926"
"2025-07-28 00:00:00",31,"2025-07-23 02:39:52","2025-07-28 19:31:01",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 11 - #2","452232178","SAK PAK GOLD EDITION Round 11 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",8.07,9.28,9.00,0.00,9.00,0.00,0.36,0.57,0.00,0.00,"453859505"
"2025-07-28 00:00:00",31,"2025-07-23 02:39:07","2025-07-28 19:31:02",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 11 - #1","452231061","SAK PAK GOLD EDITION Round 11 - ### Valcambi 1g .999 Silver Bar  ### ","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",8.07,9.28,9.00,0.00,9.00,0.00,0.36,0.57,0.00,0.00,"453858378"
"2025-07-28 00:00:00",31,"2025-07-23 02:31:22","2025-07-28 19:31:02",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 10 - #9","452219246","SAK PAK GOLD EDITION Round 10 - ### Gater Gram 1g Silver ###","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",9.00,10.31,10.00,0.00,10.00,0.00,0.40,0.60,0.00,0.00,"453846485"
"2025-07-28 00:00:00",31,"2025-07-23 02:28:05","2025-07-28 19:31:02",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 10 - #4","452214206","SAK PAK GOLD EDITION Round 10 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",9.00,10.31,10.00,0.00,10.00,0.00,0.40,0.60,0.00,0.00,"453841387"
"2025-07-28 00:00:00",31,"2025-07-23 02:26:58","2025-07-28 19:31:02",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 10 - #2","452212488","SAK PAK GOLD EDITION Round 10 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",0.63,1.03,1.00,0.00,1.00,0.00,0.04,0.33,0.00,0.00,"453839637"
"2025-07-28 00:00:00",31,"2025-07-23 02:26:37","2025-07-28 19:31:02",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 10 - #1","452211972","SAK PAK GOLD EDITION Round 10 - ### Gater Gram 1g Silver ###","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",6.21,7.21,7.00,0.00,7.00,0.00,0.28,0.51,0.00,0.00,"453839127"
"2025-07-28 00:00:00",31,"2025-07-23 01:45:52","2025-07-28 19:31:02",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 9 - #5","452147880","SAK PAK GOLD EDITION Round 9 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453773726"
"2025-07-28 00:00:00",31,"2025-07-23 01:45:05","2025-07-28 19:31:03",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 9 - #4","452146571","SAK PAK GOLD EDITION Round 9 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453772407"
"2025-07-28 00:00:00",31,"2025-07-23 01:44:37","2025-07-28 19:31:03",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 9 - #3","452145833","SAK PAK GOLD EDITION Round 9 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",5.28,6.18,6.00,0.00,6.00,0.00,0.24,0.48,0.00,0.00,"453771651"
"2025-07-28 00:00:00",31,"2025-07-23 01:43:54","2025-07-28 19:31:03",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 9 - #2","452144681","SAK PAK GOLD EDITION Round 9 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",3.42,4.12,4.00,0.00,4.00,0.00,0.16,0.42,0.00,0.00,"453770452"
"2025-07-28 00:00:00",31,"2025-07-23 01:43:02","2025-07-28 19:31:03",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 9 - #1","452143237","SAK PAK GOLD EDITION Round 9 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",3.42,4.12,4.00,0.00,4.00,0.00,0.16,0.42,0.00,0.00,"453768988"
"2025-07-28 00:00:00",31,"2025-07-23 01:35:36","2025-07-28 19:31:03",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 8 - #4","452131230","SAK PAK GOLD EDITION Round 8 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",9.00,10.31,10.00,0.00,10.00,0.00,0.40,0.60,0.00,0.00,"453756769"
"2025-07-28 00:00:00",31,"2025-07-23 01:34:41","2025-07-28 19:31:03",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 8 - #3","452129715","SAK PAK GOLD EDITION Round 8 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",0.63,1.03,1.00,0.00,1.00,0.00,0.04,0.33,0.00,0.00,"453755234"
"2025-07-28 00:00:00",31,"2025-07-23 01:34:16","2025-07-28 19:31:03",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 8 - #2","452129052","SAK PAK GOLD EDITION Round 8 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",9.00,10.31,10.00,0.00,10.00,0.00,0.40,0.60,0.00,0.00,"453754550"
"2025-07-28 00:00:00",31,"2025-07-23 01:04:07","2025-07-28 19:31:04",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 5 - #2","452079696","SAK PAK GOLD EDITION Round 5 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453704278"
"2025-07-28 00:00:00",31,"2025-07-23 00:53:04","2025-07-28 19:31:04",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 4 - #3","452062241","SAK PAK GOLD EDITION Round 4 - ### Gater Gram 1g Silver ###","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453686397"
"2025-07-28 00:00:00",31,"2025-07-23 00:48:07","2025-07-28 19:31:04",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 3 - #1","452054362","SAK PAK GOLD EDITION Round 3 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",2.49,3.09,3.00,0.00,3.00,0.00,0.12,0.39,0.00,0.00,"453678381"
"2025-07-28 00:00:00",31,"2025-07-23 00:46:01","2025-07-28 19:31:04",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 2 - #6","452050923","SAK PAK GOLD EDITION Round 2 - ### SAK-PAK Break Envelope  ###","Your Choice of 1 remaining SAK PAK - (MS69 GOLDEN EAGLE $5 NGC/PGCS OR MS70 NCG/PGCS Silver Eagle OR MS69 NCG/PGCS Silver Eagle) ","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",0.63,1.03,1.00,0.00,1.00,0.00,0.04,0.33,0.00,0.00,"453674922"
"2025-07-28 00:00:00",31,"2025-07-23 00:45:19","2025-07-28 19:31:04",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 2 - #5","452049844","SAK PAK GOLD EDITION Round 2 - ### Gater Gram 1g Silver ###","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453673826"
"2025-07-28 00:00:00",31,"2025-07-23 00:44:00","2025-07-28 19:31:04",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 2 - #2","452047795","SAK PAK GOLD EDITION Round 2 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453671700"
"2025-07-28 00:00:00",31,"2025-07-23 00:43:29","2025-07-28 19:31:05",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 2 - #1","452046938","SAK PAK GOLD EDITION Round 2 - Valcambi 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453670837"
"2025-07-28 00:00:00",31,"2025-07-23 00:33:42","2025-07-28 19:31:05",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 1 - #19","452031781","SAK PAK GOLD EDITION Round 1 - Gater Gram 1g .999 Silver Bar","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453654692"
"2025-07-28 00:00:00",31,"2025-07-23 00:33:19","2025-07-28 19:31:05",20926743,"ORDER_EARNINGS","Earnings for selling a SAK PAK GOLD EDITION Round 1 - #18","452031138","SAK PAK GOLD EDITION Round 1 - ### Gater Gram 1g Silver ###","","Coins & Bullion","AUCTION","",1,"","","bbf23bf3-98e1-4023-89e1-cf09b3003f6f","SAK-PAK GOLD Edition","blodgett98","CO","US","151797856","USD",4.35,5.15,5.00,0.00,5.00,0.00,0.20,0.45,0.00,0.00,"453654054"
